id,name,category,calories,proteins,carbs,fats
8075,"Cereals, corn grits, yellow, regular and quick, enriched, cooked with water, without salt",Cereals and cereal products,65.0,1230.0,13860.0,390.0
8076,"Cereals, corn grits, yellow, regular, quick, enriched, cooked with water, with salt",Cereals and cereal products,65.0,1230.0,13860.0,390.0
8077,"Cereals, corn grits, yellow, regular and quick, unenriched, cooked with water, without salt",Cereals and cereal products,59.0,1420.0,12870.0,190.0
8078,"Cereals, corn grits, yellow, regular, quick, unenriched, cooked with water, with salt",Cereals and cereal products,59.0,1420.0,12870.0,190.0
8079,"Cereals, QUAKER, corn grits, instant, butter flavor, dry",Cereals and cereal products,366.0,8090.0,75040.0,5510.0
8080,"Cereals, QUAKER, hominy grits, white, quick, dry",Cereals and cereal products,347.0,8530.0,79160.0,1360.0
8081,"Cereals, QUAKER, hominy grits, yellow, quick, dry",Cereals and cereal products,337.0,8260.0,77760.0,1660.0
8082,"Cereals, QUAKER, hominy grits, white, regular, dry",Cereals and cereal products,347.0,8530.0,79160.0,1360.0
8083,"Cereals, QUAKER, Instant Grits Product with Redeye Gravy and Imitation Ham Bits, Dry",Cereals and cereal products,346.0,9930.0,76620.0,1750.0
8084,"Cereals, QUAKER, Instant Grits Product with Imitation Bacon Bits and Cheddar Flavor, Dry",Cereals and cereal products,363.0,10290.0,72490.0,5350.0
8085,"Cereals, QUAKER, Instant Grits Product with American Cheese Flavor, Dry",Cereals and cereal products,364.0,8900.0,75150.0,4670.0
8086,"Cereals, QUAKER, Instant Grits Product--Ham 'n' Cheese",Cereals and cereal products,359.0,10830.0,71980.0,4690.0
8087,"Bread, Multi-Grain (includes whole-grain)",Cereals and cereal products,265.0,13360.0,43340.0,4230.0
8088,"Bread, Multi-Grain, toasted (includes whole-grain)",Cereals and cereal products,288.0,14520.0,47110.0,4600.0
8089,"Bread, rice bran",Cereals and cereal products,243.0,8900.0,43500.0,4600.0
8090,"Bread, rice bran, toasted",Cereals and cereal products,264.0,9700.0,47300.0,5000.0
8091,"Bread, pan dulce, sweet yeast bread",Cereals and cereal products,367.0,9420.0,56380.0,11580.0
8092,"Bread, raisin, enriched",Cereals and cereal products,274.0,7900.0,52300.0,4400.0
8093,"Bread, raisin, toasted, enriched",Cereals and cereal products,297.0,8600.0,56900.0,4800.0
8094,"Bread, raisin, unenriched",Cereals and cereal products,274.0,7900.0,52300.0,4400.0
8095,Wonton wrappers (includes egg roll wrappers),Baking goods,291.0,9800.0,57900.0,1500.0
8096,"Snacks, trail mix, regular",Snack foods,462.0,13800.0,44900.0,29400.0
8097,"Snacks, trail mix, tropical",Snack foods,407.0,6300.0,65600.0,17100.0
8098,"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",Snack foods,484.0,14200.0,44900.0,31900.0
8099,"Snacks, trail mix, regular, unsalted",Snack foods,462.0,13800.0,44900.0,29400.0
8100,"Snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds",Snack foods,484.0,14200.0,44900.0,31900.0
8101,"Tea, herbal, brewed, Hohoysi (Hopi)",Teas,2.0,120.0,0.0,200.0
8102,"Lemonade, powder",Beverages,378.0,0.0,97230.0,1050.0
8103,"Lemonade, powder, prepared with water",Beverages,14.0,0.0,3590.0,40.0
8104,"Lemonade, low calorie, with aspartame, powder",Beverages,332.0,3600.0,83700.0,300.0
8105,"Lemonade, low calorie, with aspartame, powder, prepared with water",Beverages,3.0,30.0,680.0,0.0
8106,"Lemonade, frozen concentrate, white",Beverages,196.0,220.0,49890.0,700.0
8107,"Lemonade, frozen concentrate, white, prepared with water",Beverages,40.0,70.0,10420.0,40.0
8108,"Lemonade-flavor drink, powder",Beverages,379.0,0.0,97570.0,1010.0
8109,"Lemonade-flavor drink, powder, prepared with water",Beverages,27.0,0.0,6900.0,70.0
8110,"Limeade, frozen concentrate, prepared with water",Beverages,52.0,0.0,13790.0,0.0
8111,"Orange drink, canned, with added vitamin C",Beverages,49.0,0.0,12340.0,70.0
8112,"Strawberry-flavor beverage mix, powder",Beverages,389.0,100.0,99100.0,200.0
8113,"Strawberry-flavor beverage mix, powder, prepared with whole milk",Beverages,88.0,3000.0,12300.0,3100.0
8114,"Orange-flavor drink, breakfast type, powder",Beverages,386.0,0.0,98940.0,0.0
8115,"Orange-flavor drink, breakfast type, powder, prepared with water",Beverages,49.0,0.0,12650.0,0.0
8116,"Orange-flavor drink, breakfast type, low calorie, powder",Beverages,217.0,3600.0,85900.0,0.0
8117,"Orange-flavor drink, breakfast type, with pulp, frozen concentrate",Beverages,172.0,100.0,42900.0,500.0
8118,"Orange-flavor drink, breakfast type, with pulp, frozen concentrate, prepared with water",Beverages,49.0,30.0,12210.0,140.0
8119,"Orange drink, breakfast type, with juice and pulp, frozen concentrate",Beverages,153.0,400.0,39000.0,0.0
8120,"Orange drink, breakfast type, with juice and pulp, frozen concentrate, prepared with water",Beverages,45.0,120.0,11320.0,0.0
8121,"Orange breakfast drink, ready-to-drink, with added nutrients",Beverages,53.0,0.0,13200.0,0.0
8122,"Drink mix, QUAKER OATS, GATORADE, orange flavor, powder",Beverages,388.0,0.0,94110.0,1230.0
8123,"Fruit punch-flavor drink, powder, without added sodium, prepared with water",Beverages,37.0,0.0,9470.0,10.0
8124,"Lemonade, frozen concentrate, pink",Beverages,192.0,220.0,48860.0,690.0
8125,"Lemonade, frozen concentrate, pink, prepared with water",Beverages,43.0,50.0,10810.0,150.0
8126,"Breakfast type drink, orange flavor, reduced sugar",Beverages,4.0,40.0,900.0,0.0
8127,"Fruit flavored drink, less than 3% juice, not fortified with vitamin C",Beverages,64.0,0.0,16030.0,0.0
8128,"Fruit flavored drink containing less than 3% fruit juice, with high vitamin C",Beverages,27.0,0.0,6670.0,0.0
8129,"Fruit flavored drink, reduced sugar, greater than 3% fruit juice, high vitamin C, added calcium",Beverages,29.0,0.0,6670.0,370.0
8130,"Fruit-flavored drink, dry powder, low calorie, with high vitamin C",Beverages,200.0,0.0,88790.0,0.0
8131,"Fruit-flavored drink, dry powdered mix, low calorie, with aspartame",Beverages,217.0,450.0,86850.0,40.0
8132,Orange juice drink,Beverages,54.0,200.0,13410.0,0.0
8133,"Fruit-flavored drink, powder, with high vitamin C with other added vitamins, low calorie",Beverages,227.0,250.0,91000.0,160.0
8134,"Apple cider-flavored drink, powder, low calorie, with vitamin C, prepared",Beverages,1.0,0.0,300.0,0.0
8135,"Juice, mixed vegetables, pasteurized",Beverages,52.58126195,2100.0,9200.0,400.0
8136,"Vegetable juice cocktail, canned",Beverages,19.0,630.0,4550.0,90.0
8137,Campbell's V8 100% Vegetable Juice,Beverages,21.0,820.0,4120.0,0.0
8138,"Tomato and vegetable juice, low sodium",Beverages,22.0,600.0,4590.0,100.0
8139,"Beverage, Horchata, dry mix, unprepared, variety of brands, all with morro seeds",Beverages,413.0,7500.0,79050.0,7460.0
8140,"Beverage, Horchata, as served in restaurant",Beverages,54.0,480.0,11520.0,710.0
8141,"Carbonated drinks, Cola",Beverages,41.347992352,0.0,10200.0,0.0
8142,"Non-alcoholic beverage (light), concentrated (1+10), sugar not added",Beverages,0.0,0.0,0.0,0.0
8143,"Non-alcoholic beverage, concentrated (1+5), sugar added",Beverages,255.975143403,0.0,63000.0,0.0
8144,"Soft drink, sugar added",Beverages,40.152963671,0.0,9900.0,0.0
8145,"Soft drink, unsweetened, average values",Beverages,0.0,0.0,0.0,0.0
8146,"Carbonated beverage, club soda",Beverages,0.0,0.0,0.0,0.0
8147,"Carbonated beverage, cream soda",Beverages,51.0,0.0,13300.0,0.0
8148,"Carbonated beverage, ginger ale",Beverages,34.0,0.0,8770.0,0.0
8149,"Carbonated beverage, grape soda",Beverages,43.0,0.0,11200.0,0.0
8150,"Carbonated beverage, low calorie, other than cola or pepper,  without caffeine",Beverages,0.0,100.0,0.0,0.0
8151,"Carbonated beverage, lemon-lime soda, contains caffeine",Beverages,41.0,90.0,10420.0,0.0
8152,"Carbonated beverage, SPRITE, lemon-lime, without caffeine",Beverages,40.0,50.0,10140.0,20.0
8153,"Carbonated beverage, low calorie, cola or pepper-type, with aspartame, without caffeine",Beverages,1.0,120.0,150.0,0.0
8154,"Carbonated beverage, cola, without caffeine",Beverages,41.0,0.0,10580.0,0.0
8155,"Carbonated beverage, cola, with higher caffeine",Beverages,41.0,0.0,10580.0,0.0
8156,"Carbonated beverage, reduced sugar, cola, contains caffeine and sweeteners",Beverages,20.0,0.0,5160.0,0.0
8157,"Carbonated beverage, orange",Beverages,48.0,0.0,12300.0,0.0
8158,"Carbonated beverage, low calorie, other than cola or pepper, with aspartame, contains caffeine",Beverages,0.0,100.0,0.0,0.0
8159,"Carbonated beverage, pepper-type, contains caffeine",Beverages,41.0,0.0,10400.0,100.0
8160,"Carbonated beverage, tonic water",Beverages,34.0,0.0,8800.0,0.0
8161,"Carbonated beverage, root beer",Beverages,41.0,0.0,10600.0,0.0
8162,"Carbonated beverage, low calorie, cola or pepper-types, with sodium saccharin, contains caffeine",Beverages,0.0,0.0,100.0,0.0
8163,"Carbonated beverage, cola, contains caffeine",Beverages,37.0,70.0,9560.0,20.0
8164,"Carbonated beverage, low calorie, cola or pepper-type, with aspartame, contains caffeine",Beverages,2.0,110.0,290.0,30.0
8165,"Carbonated beverage, low calorie, other than cola or pepper, with sodium saccharin, without caffeine",Beverages,0.0,0.0,100.0,0.0
8166,"Carbonated beverage, chocolate-flavored soda",Beverages,42.0,0.0,10700.0,0.0
8167,"Frozen yogurts, vanilla, soft-serve",Confectioneries,159.0,4000.0,24200.0,5600.0
8168,"Frozen yogurts, chocolate, soft-serve",Confectioneries,160.0,4000.0,24900.0,6000.0
8169,"Frozen yogurts, chocolate, nonfat milk, sweetened without sugar",Confectioneries,107.0,4400.0,19700.0,800.0
8170,"Frozen yogurts, chocolate",Confectioneries,127.0,3000.0,21600.0,3600.0
8171,"Frozen yogurts, flavors other than chocolate",Confectioneries,127.0,3000.0,21600.0,3600.0
8172,"Milk shakes, thick chocolate",Confectioneries,119.0,3050.0,21150.0,2700.0
8173,"Milk shakes, thick vanilla",Confectioneries,112.0,3860.0,17750.0,3030.0
8174,"Shake, fast food, chocolate",Confectioneries,127.0,3400.0,20500.0,3700.0
8175,"Shake, fast food, vanilla",Confectioneries,148.0,3370.0,19590.0,6520.0
8176,"Shake, fast food, strawberry",Confectioneries,113.0,3400.0,18900.0,2800.0
8177,"BURGER KING, Vanilla Shake",Confectioneries,168.0,3190.0,19030.0,8740.0
8178,"McDONALD'S, Vanilla TRIPLE THICK Shake",Confectioneries,156.0,3470.0,26610.0,4430.0
8179,"McDONALD'S, Chocolate TRIPLE THICK Shake",Confectioneries,163.0,3690.0,27870.0,4510.0
8180,"McDONALD'S, Strawberry TRIPLE THICK Shake",Confectioneries,158.0,3510.0,26790.0,4430.0
8181,"Beverage, milkshake mix, dry, not chocolate",Confectioneries,329.0,23500.0,52900.0,2600.0
8182,"Desserts, mousse, chocolate, prepared-from-recipe",Confectioneries,225.0,4140.0,16070.0,16000.0
8183,"Meat drippings (lard, beef tallow, mutton tallow)",Fats and oils,889.0,0.0,0.0,98590.0
8184,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",Dishes,229.0,5590.0,31490.0,9010.0
8185,"Restaurant, Latino, pupusas con queso (pupusas, cheese)",Dishes,256.0,11720.0,22390.0,13250.0
8186,"Restaurant, Latino, pupusas del cerdo (pupusas, pork)",Dishes,232.0,11510.0,23020.0,10430.0
8187,"Restaurant, Latino, empanadas, beef, prepared",Dishes,335.0,11310.0,31190.0,18370.0
8188,"Restaurant, Latino, arepa (unleavened cornmeal bread)",Dishes,219.0,5480.0,37140.0,5380.0
8189,Ascidians (tunughnak) (Alaska Native),Aquatic foods,20.0,3800.0,0.0,500.0
8190,"Fish, gefiltefish, commercial, sweet recipe",Dishes,84.0,9070.0,7410.0,1730.0
8191,"Wocas, dried seeds, Oregon, Yellow pond lily, Nuphar lutea (OR) - CY0617B",Herbs and Spices,361.0,7900.0,80020.0,1070.0
8192,"Wocas, tuber, cooked, Oregon, Yellow pond lily, Nuphar lutea, rhizome (OR) - CY0617C",Herbs and Spices,34.0,690.0,7060.0,350.0
8193,"McDONALD'S, FILET-O-FISH",Dishes,275.0,10990.0,27450.0,13470.0
8194,"McDONALD'S, FILET-O-FISH (without tartar sauce)",Dishes,243.0,12470.0,31080.0,7620.0
8195,"Fish balls, canned",Dishes,62.858508604,8300.0,5000.0,1000.0
8196,"Fish balls, fried",Dishes,154.636711281,9700.0,10300.0,8300.0
8197,"Fish pudding, raw",Dishes,111.37667304,8500.0,12800.0,2800.0
8198,Cheese fondue,Dishes,229.0,14230.0,3770.0,13470.0
8199,"Chicken roll, light meat",Dishes,110.0,16640.0,4660.0,2730.0
8200,"Corn with red and green peppers, canned, solids and liquids",Dishes,75.0,2330.0,18170.0,550.0
8201,"Corn pudding, home prepared",Dishes,131.0,4420.0,16970.0,5040.0
8202,Spinach souffle,Dishes,169.0,7890.0,5900.0,12950.0
8203,"Cheese puffs and twists, corn based, baked, low fat",Dishes,432.0,8500.0,72350.0,12100.0
8204,"Entrees, crab cake",Dishes,266.0,18750.0,8520.0,17250.0
8205,"Fast foods, frijoles with cheese",Dishes,135.0,6810.0,17190.0,4660.0
8206,"Beef, corned beef hash, with potato, canned",Dishes,164.0,8730.0,9270.0,10240.0
8207,"Rice bowl with chicken, frozen entree, prepared (includes fried, teriyaki, and sweet and sour varieties)",Dishes,126.0,5650.0,22460.0,1560.0
8208,"LEAN POCKETS, Ham N Cheddar",Dishes,230.0,10280.0,32520.0,6530.0
8209,"Lean Pockets, Meatballs & Mozzarella",Dishes,240.0,10490.0,32280.0,7700.0
8210,Corned beef and potatoes in tortilla (Apache),Dishes,224.0,7910.0,29350.0,8310.0
8211,"Restaurant, family style, fried mozzarella sticks",Dishes,329.0,14890.0,24890.0,18920.0
8212,"Restaurant, Latino, chicken and rice, entree, prepared",Dishes,174.0,12020.0,20030.0,5060.0
8213,"Restaurant, Latino, arroz con leche (rice pudding)",Dishes,146.0,3200.0,24920.0,3690.0
8214,"Restaurant, Latino, Arroz con frijoles negros (rice and black beans)",Dishes,151.0,4640.0,24400.0,3850.0
8215,"Restaurant, Latino, Arroz con habichuelas colorados (Rice And Red Beans)",Dishes,142.0,3960.0,23740.0,3460.0
8216,"Restaurant, Latino, Arroz con grandules (rice and pigeonpeas)",Dishes,182.0,3500.0,30750.0,4980.0
8217,"Restaurant, Latino, bunuelos (fried yeast bread)",Dishes,462.0,8020.0,48570.0,26240.0
8218,"Restaurant, Chinese, fried rice",Dishes,163.0,4670.0,30990.0,2270.0
8219,"Restaurant, Chinese, beef and vegetables",Dishes,105.0,7080.0,7290.0,5300.0
8220,"Restaurant, Chinese, lemon chicken",Dishes,226.0,10770.0,19150.0,11760.0
8221,"Restaurant, Chinese, general tso's chicken",Dishes,295.0,12900.0,23990.0,16360.0
8222,"Restaurant, Chinese, kung pao chicken",Dishes,129.0,9760.0,6870.0,6980.0
8223,"Restaurant, Chinese, shrimp and vegetables",Dishes,78.0,5900.0,4520.0,4050.0
8224,"Restaurant, Chinese, sweet and sour chicken",Dishes,250.0,10100.0,23860.0,12650.0
8225,"Restaurant, Chinese, chicken chow mein",Dishes,85.0,6760.0,8290.0,2800.0
8226,"Turkey Pot Pie, frozen entree",Dishes,176.0,6500.0,17700.0,8800.0
8227,"Beef Pot Pie, frozen entree, prepared",Dishes,220.0,7250.0,22050.0,11390.0
8228,"Chicken pot pie, frozen entree, prepared",Dishes,214.0,6080.0,23030.0,10830.0
8229,"KRAFT, STOVE TOP Stuffing Mix Chicken Flavor",Baking goods,381.0,12600.0,73100.0,4100.0
8230,"GEORGE WESTON BAKERIES, Brownberry Sage and Onion Stuffing Mix, dry",Baking goods,390.0,13300.0,72700.0,5100.0
8231,"Turkey, stuffing, mashed potatoes w/gravy, assorted vegetables, frozen, microwaved",Baking goods,128.0,6970.0,16320.0,3890.0
8232,"Taco shells, baked",Baking goods,467.0,7080.0,62720.0,20830.0
8233,"Taco shells, baked, without added salt",Baking goods,468.0,7200.0,62400.0,22600.0
8234,"Tostada shells, corn",Baking goods,474.0,6150.0,64430.0,23380.0
8235,"Candies, fudge, chocolate, prepared-from-recipe",Confectioneries,411.0,2390.0,76440.0,10410.0
8236,"Candies, fudge, chocolate, with nuts, prepared-from-recipe",Confectioneries,461.0,4380.0,67930.0,18930.0
8237,"Candies, fudge, peanut butter, prepared-from-recipe",Confectioneries,387.0,3780.0,77750.0,6590.0
8238,"Candies, fudge, vanilla, prepared-from-recipe",Confectioneries,383.0,1050.0,82150.0,5450.0
8239,"Candies, fudge, vanilla with nuts",Confectioneries,435.0,3000.0,74610.0,13690.0
8240,"Candies, fudge, chocolate marshmallow, with nuts, prepared-by-recipe",Confectioneries,474.0,3240.0,67690.0,21110.0
8241,"Candies, fudge, chocolate marshmallow, prepared-from-recipe",Confectioneries,453.0,2260.0,71340.0,17480.0
8242,"Candies, ALMOND JOY Candy Bar",Confectioneries,479.0,4130.0,59510.0,26930.0
8243,"Candies, NESTLE, BUTTERFINGER Bar",Confectioneries,459.0,5400.0,72900.0,18900.0
8244,"Candies, CARAMELLO Candy Bar",Confectioneries,462.0,6190.0,63810.0,21190.0
8245,"Candies, SYMPHONY Milk Chocolate Bar",Confectioneries,531.0,8510.0,58010.0,30570.0
8246,"Candies, 5TH AVENUE Candy Bar",Confectioneries,482.0,8780.0,62680.0,23980.0
8247,"Candies, KRACKEL Chocolate Bar",Confectioneries,512.0,6620.0,63960.0,26580.0
8248,"Candies, NESTLE, BABY RUTH Bar",Confectioneries,459.0,5400.0,64800.0,21600.0
8249,"Candies, MARS SNACKFOOD US, MARS Almond Bar",Confectioneries,467.0,8100.0,62700.0,23000.0
8250,"Candies, NESTLE, OH HENRY! Bar",Confectioneries,462.0,7700.0,65500.0,23000.0
8251,"Candies, NESTLE, CHUNKY Bar",Confectioneries,475.0,7500.0,60000.0,27500.0
8252,"Candies, HERSHEY'S POT OF GOLD Almond Bar",Confectioneries,577.0,12820.0,46150.0,38460.0
8253,"Candies, MARS SNACKFOOD US, MILKY WAY Bar",Confectioneries,456.0,4010.0,71170.0,17230.0
8254,"Candies, MOUNDS Candy Bar",Confectioneries,486.0,4600.0,58590.0,26600.0
8255,"Candies, MR. GOODBAR Chocolate Bar",Confectioneries,538.0,10220.0,54340.0,33210.0
8256,"Candies, NESTLE, 100 GRAND Bar",Confectioneries,468.0,2500.0,70970.0,19330.0
8257,"Candies, NESTLE, CRUNCH Bar and Dessert Topping",Confectioneries,500.0,5000.0,67000.0,26000.0
8258,"Candies, MARS SNACKFOOD US, SNICKERS Bar",Confectioneries,491.0,7530.0,61510.0,23850.0
8259,"Candies, MARS SNACKFOOD US, TWIX Caramel Cookie Bars",Confectioneries,502.0,4910.0,64800.0,24850.0
8260,"Candies, MARS SNACKFOOD US, TWIX Peanut Butter Cookie Bars",Confectioneries,536.0,9180.0,54150.0,32670.0
8261,"Candies, WHATCHAMACALLIT Candy Bar",Confectioneries,494.0,8040.0,63230.0,23680.0
8262,"Candies, SPECIAL DARK Chocolate Bar",Confectioneries,556.0,5540.0,60490.0,32400.0
8263,"Candies, REESE'S NUTRAGEOUS Candy Bar",Confectioneries,517.0,11280.0,52800.0,32090.0
8264,"Candies, MARS SNACKFOOD US, MILKY WAY Caramels, milk chocolate covered",Confectioneries,463.0,4280.0,68490.0,19170.0
8265,"Candies, MARS SNACKFOOD US, MILKY WAY Caramels. dark chocolate covered",Confectioneries,458.0,3820.0,67560.0,20420.0
